HUC_12,FEATUREID
070802080401,17538163
070802080301,17538185
070802080401,17538161
070802080401,17538149
070802080301,17538203
070802080401,17538139
070802080502,17538267
070802080401,17538131
070802080404,17538255
070802080505,17538167
070802080502,17538191
070802080504,17538177
070802080401,17538147
070802080401,17538211
070802080502,17538189
070802080502,17538221
070802080502,17538223
070802080301,17538187
070802080504,17538225
070802080401,17538153
070802080401,17538181
070802080502,17538253
070802080502,17538207
070802080301,17538197
070802080401,17538143
070802080301,17538215
070802080502,17538209
070802080401,17538169
070802080401,17538217
070802080301,17538199
070802080401,17538133
070802080301,17538241
070802080401,17538129
070802080401,17538145
070802080301,17538275
070802080402,17538159
070802080401,17538173
070802080401,17538135
070802080402,17538235
070802080401,17538141
070802080301,17538239
070802080402,17538237
070802080401,17538157
070802080402,17538247
070802080402,17538171
070802080401,17538125
070802080301,17538183
070802080301,17538195
070600050301,13412444
070600050302,13412364
070600050501,13413300
070600050502,13411038
070600030402,13412024
070600051001,13413792
070600030402,13411922
070600030401,13412134
070600030401,13412036
070600050503,13412798
070600050502,13413148
070600050303,13412746
070600050501,13413476
070600050502,13412828
070600050303,13412740
070600050501,13413296
070600050303,13412676
070600050501,13413274
070600050501,13413398
070600050303,13412752
070600050502,13412830
070600050303,13412718
070600050802,13414222
070600050802,13414174
070600050802,13414502
070600050802,13414062
071000030401,6590804
071000030401,6590802
071000050402,6602944
071000050501,6603094
071000050501,6603082
071000050501,6603126
071000050402,6603252
071000050401,6602990
071000050501,6603024
071000050501,6603084
071000050501,6603040
071000050501,6603034
071000050501,6603070
071000050502,6603202
071000050401,6602992
071000050501,6603044
071000050501,6603056
071000050501,6603124
071000050501,6603110
071000050401,6602986
071000050402,6602940
071000050501,6603052
071000050501,6603260
071000050402,6602942
071000050501,6603270
071000050501,6603134
071000050502,6603200
071000050501,6603286
071000050501,6603068
071000050501,6603112
071000050501,6603106
071000050501,6603136
071000050703,6603242
070801050304,6978796
070801050306,6979166
070801050306,6978846
070801050305,6979170
070801050306,6979160
070801050307,6979180
070801050303,6978820
070801050303,6979156
070801050306,6979162
070801050303,6979154
070801050303,6978788
070801050303,6978810
070801050303,6978812
070801050305,6979174
070801050306,6978896
070801050303,6978818
070801050306,6978890
070801050303,6978802
070801050307,6982258
070801050307,6980460
070801050307,6979030
070801050307,6981842
071000040801,6596994
071000040801,6596940
071000040801,6596950
071000040801,6596908
071000040801,6597446
071000040911,6597246
071000040911,6597528
071000040911,6597524
071000040905,6595976
071000040703,6595970
071000040902,6596000
071000040911,6597532
071000040903,6595966
071000040911,6597288
071000040903,6595988
071000040911,6597260
071000040911,6597536
071000040911,6597544
071000040911,6597538
071000040905,6596030
071000040905,6595974
071000040911,6597546
071000040911,6597542
071000040911,6597334
071000040911,6597328
071000040704,6594960
071000040911,6597540
071000040901,6595972
071000041001,6597768
071000040704,6594950
071000041001,6597680
071000040704,6594958
071000040803,6597644
071000040704,6594946
071000040803,6597642
071000040704,6594954
071000041001,6597678
071000040801,6597460
071000040802,6597646
071000040801,6597454
071000040801,6597444
071000040801,6596892
071000040801,6597450
071000041001,6597770
071000040704,6595208
071000040803,6597670
071000040704,6594952
071000041001,6597684
071000040704,6594944
071000060702,6607668
071000061102,6608090
071000061602,6610072
071000061004,6607678
071000061703,6610156
071000060806,6608194
071000061102,6608100
071000061703,6610078
071000060702,6607730
071000061102,6607674
071000060806,6608214
071000061003,6607772
071000060904,6607696
071000060904,6607646
071000061102,6608096
071000060904,6607632
071000060904,6607654
071000060806,6608092
071000060806,6607610
071000061602,6609714
071000061602,6609766
071000061602,6610066
071000060806,6607618
071000061703,6609976
071000060904,6607644
071000061703,6609982
071000060806,6607638
071000061203,6607750
071000061004,6607636
071000060806,6607624
071000060806,6607640
071000061004,6607664
071000060702,6607658
071000061004,6607666
071000060806,6608300
071000061004,6607660
071000060904,6607634
071000061402,6607690
071000060904,6607650
071000060904,6607672
071000061402,6607698
071000060904,6607648
071000061703,6610148
071000061602,6610068
071000061703,6610246
071000060904,6607656
071000061703,6609916
071000061602,6609790
071000061602,6610074
071000061703,6610088
071000061703,6610086
071000070202,6617890
071000070201,6617900
071000070202,6617882
071000070202,6617898
071000070202,6617896
071000070202,6617854
071000070202,6617894
071000070202,6617866
071000070202,6617904
071000070202,6617880
071000070201,6617884
071000070202,6617948
071000070201,6617876
071000070201,6617910
071000070202,6617874
071000070201,6618842
071000070201,6618848
071000070201,6618844
071000070201,6618840
071000080404,22253475
071000080402,22253597
071000080405,22250579
071000080610,22253735
071000080505,22253749
071000080803,22253953
071000081002,22253967
071000081002,22253089
071000080902,22253925
071000080902,22252177
071000081302,22253981
071000081302,22253975
071000081301,22256209
071000080902,22253915
071000081301,22256205
071000080903,22253823
071000081301,22256211
071000081301,22256215
071000081301,22256157
071000080902,22252105
071000081301,22256105
071000081302,22253223
071000081302,22253279
071000081301,22256213
071000080902,22253931
071000080903,22251811
071000080902,22253929
071000081002,22253159
071000080903,22253839
071000080701,22251025
071000080803,22253943
071000080803,22253035
071000080803,22253951
071000080803,22252973
071000080701,22253701
071000080803,22253939
071000080803,22253937
071000080505,22251645
071000080405,22253671
071000080404,22253499
071000080405,22253531
071000080405,22253551
071000080405,22250803
071000080505,22251497
071000080405,22250359
071000080405,22253635
071000080405,22254281
071000080405,22250691
071000081302,22255981
102300010101,17254310
102300010507,17244948
102300010203,17244178
102300010505,17244906
102300010507,17244912
102300010103,17244186
102300010507,17244946
102300010504,17244922
102300010505,17244942
102300010504,17244950
102300010504,17244962
102300010306,17244468
102300010101,17244370
102300010203,17244184
102300010306,17244218
102300010504,17244920
102300010507,17244918
102300010203,17244180
102300010504,17245450
102300010504,17244966
102300010504,17244956
102300010306,17244166
102300010306,17244168
102300010203,17244196
102300010504,17244974
102300010504,17244910
102300010504,17244952
102300010507,17244914
102300010203,17244176
102300010504,17245024
102300010505,17244924
102300010505,17244944
102300010505,17244930
102300010503,17244908
102300010507,17244980
102300010505,17244978
102300010306,17244462
102300010306,17244466
102300010507,17244916
102300031507,14625146
102300031507,14625148
102300031507,14625150
102300031507,14625140
102300031507,14625134
102300031507,14625174
102300031507,14625124
102300040303,17234914
102300040407,17235108
102300050309,17227121
102300040501,25189964
102300050309,17227097
102300050308,17227079
102300050308,17227083
102300050309,17227089
102300050309,17227099
102300050308,17227091
102300050309,17227087
102300050308,17227075
102300050308,17227065
102300050308,17227077
102300050308,17227485
102300050308,17227067
102300050308,17227107
102300050308,17227081
102300050308,17227489
102300050309,17227059
102300050309,17227093
102300050309,17227073
102300050309,17227071
102300050309,17227085
102300070210,17206560
102300070210,17206544
102300070211,17207154
102300070211,17206576
102300070209,17206556
102300070211,17206574
102300070101,17206566
102300070101,17206552
102300070101,17206548
102300070101,17206582
102300070211,17206568
102300070210,17206562
102300070211,17207156
102300070101,17206570
102300070210,17206546
102300070101,17206564
102300070101,17206588
102300070101,17206572
102300070210,17206536
102300070101,17206586
102300070101,17206550
102300070211,17206596
102300070211,17206558
102300070101,17206578
102300070101,17206584
102300070209,17206608
102300070209,17206554
102300070211,17206602
102801011506,5108288
102801011506,5108290
102801011506,5107560
102801011706,5108248
102801011403,5107886
102801011706,5107108
102801011403,5107806
102801011601,5107954
102801011402,5108300
102801011403,5107896
102801011506,5108286
102801011706,5108268
102801011706,5107324
102801011504,5108284
102801011506,5108292
102801011403,5107814
102801011706,5108246
102801011504,5108282
102801011403,5108122
102801011403,5108298
102801011403,5108296
102801011702,5106838
102801011702,5108234
102801011702,5108232
102801011702,5106766
102801011706,5108240
102801011706,5108352
102801011702,5106752
102801011706,5108244
102801011706,5107080
102801011702,5106868
102801011702,5106872
102801011702,5108238
102801011702,5106876
102801011702,5108236
102801011706,5108242
102801011702,5108230
102801011706,5107026
102801020703,5137557
102801020802,5138243
102801020801,5136627
102801020801,5138245
102801021004,5140679
102801020604,5138341
102801021003,5140677
102801021008,5140707
102801021003,5140499
102801021001,5139441
102801021004,5140687
102801021001,5140493
102801021402,5141215
102801021006,5140573
102801021401,5140359
102801021006,5140227
102801021007,5140557
102801021006,5140563
102801021006,5140265
102801021006,5140565
102801020604,5138165
102801021006,5140569
102801021008,5140547
102801021007,5140559
102801021402,5140451
102801020604,5138125
102801020604,5138343
102801020604,5139129
102801021008,5140553
102801020606,5140481
102801021004,5140545
102801020604,5138119
102801021006,5140275
102801021006,5140159
102801021401,5140409
102801021401,5140579
102801021006,5140209
102801021402,5141487
102801020606,5140485
102801021401,5140429
102801020603,5137759
102801021008,5140035
102801021004,5140543
102801020701,5136769
102801020701,5136877
102801020701,5136987
102801020606,5140487
102801020606,5139385
102801020703,5138307
102801020703,5137001
102801020802,5138241
102801020703,5138321
102801020703,5137435
102801020701,5138251
102801020703,5137377
102801020703,5137075
102801020703,5137437
102801020801,5138249
102801020801,5138247
102801020703,5137103
102801020701,5136747
102801020703,5137473
102801020701,5138255
102801020703,5136999
102801020703,5138305
102801020606,5140843
102801020703,5138329
102801020703,5138327
102801020704,5137847
102801020606,5146949
102801020606,5140647
102801021003,5140671
102801020605,5140667
102802010201,5124346
102801011402,4383045
102801011402,4383059
070600051003,13360984
070600051002,13360918
070600050901,13358054
070600051002,13360986
070600051201,13360996
070600051201,13361576
070600051201,13360992
070600051201,13360952
070600051201,13360970
070600051003,13360974
070600050901,13357952
070600050902,13357992
070600051201,13360948
070600050901,13357942
070600050901,13357968
070600050802,13357940
070600051003,13360922
070600051201,13360928
070600050901,13357950
070600050802,13360956
070600050901,13357966
070600051201,13361574
070600050802,13357938
070600051201,13361814
070600050802,13357946
070600051201,13361822
070600051003,13360950
070600050802,13357948
